Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,home,game_id
Oleksandr Zinchenko,17.0,ua UKR,LB,28-139,5,13,0,1,5,7,0,13,1,1,100.0,0,0.0,6,28,17,0,0,0,0,0,8,0,True,Arsenal_Bournemouth_20250503
David Raya,22.0,es ESP,GK,29-230,90,46,30,44,2,0,0,46,0,0,,0,,35,166,84,0,0,0,0,0,33,0,True,Arsenal_Bournemouth_20250503
Evanilson,9.0,br BRA,FW,25-209,86,26,1,1,12,13,3,26,0,0,,0,,21,190,86,2,2,0,0,0,21,1,False,Arsenal_Bournemouth_20250503
Daniel Jebbison,21.0,ca CAN,FW,21-263,4,3,1,2,0,1,0,3,0,0,,0,,1,5,1,0,0,0,0,0,1,0,False,Arsenal_Bournemouth_20250503
Dango Ouattara,11.0,bf BFA,LW,23-081,73,29,2,5,18,7,1,29,5,3,60.0,2,40.0,13,107,71,2,2,0,3,0,18,4,False,Arsenal_Bournemouth_20250503
David Brooks,7.0,wls WAL,RW,27-299,17,5,1,1,1,3,0,5,1,0,0.0,1,100.0,3,15,10,0,1,0,0,1,3,0,False,Arsenal_Bournemouth_20250503
Marcus Tavernier,16.0,eng ENG,"RW,AM",26-042,90,44,0,6,27,12,2,44,5,2,40.0,1,20.0,27,184,53,2,3,0,3,0,29,3,False,Arsenal_Bournemouth_20250503
Justin Kluivert,19.0,nl NED,AM,25-363,64,27,0,0,15,12,0,27,0,0,,0,,18,114,69,2,2,0,1,2,22,7,False,Arsenal_Bournemouth_20250503
Antoine Semenyo,24.0,gh GHA,"LW,RW",25-116,26,18,0,6,6,7,0,18,2,0,0.0,2,100.0,6,93,52,1,1,1,1,1,9,0,False,Arsenal_Bournemouth_20250503
Lewis Cook,4.0,eng ENG,"DM,RB",28-089,90,38,3,11,24,4,0,38,1,1,100.0,0,0.0,12,81,11,0,1,0,0,1,16,1,False,Arsenal_Bournemouth_20250503
Tyler Adams,12.0,us USA,DM,26-078,90,60,1,17,38,5,0,60,0,0,,0,,41,250,103,0,0,0,0,0,47,0,False,Arsenal_Bournemouth_20250503
Milos Kerkez,3.0,hu HUN,LB,21-177,90,60,1,18,27,15,1,60,0,0,,0,,34,193,126,3,2,0,2,1,41,6,False,Arsenal_Bournemouth_20250503
Dean Huijsen,2.0,es ESP,CB,20-019,90,80,9,34,37,9,1,80,0,0,,0,,55,347,212,0,2,0,2,0,67,0,False,Arsenal_Bournemouth_20250503
Illia Zabarnyi,27.0,ua UKR,CB,22-244,90,60,4,18,41,2,0,60,0,0,,0,,34,261,124,1,0,0,0,0,40,0,False,Arsenal_Bournemouth_20250503
Julian Araujo,22.0,mx MEX,RB,23-263,64,27,4,10,15,2,0,27,0,0,,0,,12,29,10,0,0,0,1,0,14,1,False,Arsenal_Bournemouth_20250503
Alex Scott,8.0,eng ENG,DM,21-255,26,19,1,6,8,6,1,19,1,1,100.0,0,0.0,5,65,54,1,1,1,0,0,12,1,False,Arsenal_Bournemouth_20250503
Kepa Arrizabalaga,13.0,es ESP,GK,30-212,90,45,37,43,2,0,0,45,0,0,,0,,23,90,59,0,0,0,0,0,22,0,False,Arsenal_Bournemouth_20250503
Danny Welbeck,18.0,eng ENG,FW,34-159,90,23,0,2,11,11,0,23,0,0,,0,,16,51,26,0,0,0,1,2,21,3,True,Brighton_NewcastleUtd_20250504
Simon Adingra,11.0,ci CIV,LW,23-123,68,31,2,4,16,11,2,31,2,1,50.0,1,50.0,23,128,74,2,0,1,2,1,25,5,True,Brighton_NewcastleUtd_20250504
Joël Veltman,34.0,nl NED,RB,33-109,22,5,1,1,4,0,0,5,0,0,,0,,2,35,34,1,0,0,0,0,1,0,True,Brighton_NewcastleUtd_20250504
Yankuba Minteh,17.0,gm GAM,"RW,LW",20-286,89,36,3,7,10,19,3,36,3,2,66.7,1,33.3,18,144,87,3,1,2,2,2,18,4,True,Brighton_NewcastleUtd_20250504
Diego Gómez,25.0,py PAR,LW,22-038,1,4,0,0,2,2,1,4,0,0,,0,,2,2,0,0,0,0,0,0,3,0,True,Brighton_NewcastleUtd_20250504
Matt O'Riley,33.0,dk DEN,AM,24-164,89,31,1,2,18,11,4,31,0,0,,0,,11,49,22,2,0,1,2,0,16,2,True,Brighton_NewcastleUtd_20250504
Brajan Gruda,8.0,de GER,AM,20-338,1,3,0,0,0,3,0,3,0,0,,0,,0,0,0,0,0,0,0,0,0,0,True,Brighton_NewcastleUtd_20250504
Jack Hinshelwood,41.0,eng ENG,DM,20-023,68,37,1,9,23,6,1,37,2,1,50.0,1,50.0,26,105,58,2,1,1,0,1,28,1,True,Brighton_NewcastleUtd_20250504
Yasin Ayari,26.0,se SWE,DM,21-210,22,16,0,4,9,4,0,16,0,0,,0,,4,14,9,0,0,0,2,0,4,0,True,Brighton_NewcastleUtd_20250504
Carlos Baleba,20.0,cm CMR,DM,21-121,90,50,4,14,26,10,1,50,1,1,100.0,0,0.0,29,108,24,0,0,0,1,2,31,1,True,Brighton_NewcastleUtd_20250504
Pervis Estupiñán,30.0,ec ECU,LB,27-103,90,64,4,15,35,15,2,64,1,1,100.0,0,0.0,30,101,33,0,2,0,1,2,35,3,True,Brighton_NewcastleUtd_20250504
Lewis Dunk,5.0,eng ENG,CB,33-164,90,65,13,27,37,1,0,65,0,0,,0,,39,166,98,0,1,0,1,0,47,0,True,Brighton_NewcastleUtd_20250504
Jan Paul van Hecke,29.0,nl NED,CB,24-330,90,57,4,19,37,1,0,57,1,1,100.0,0,0.0,36,174,97,0,1,0,0,0,37,0,True,Brighton_NewcastleUtd_20250504
Mats Wieffer,27.0,nl NED,RB,25-169,53,33,4,12,13,8,0,33,2,2,100.0,0,0.0,19,138,63,1,1,0,3,0,15,1,True,Brighton_NewcastleUtd_20250504
Tariq Lamptey,2.0,gh GHA,"RW,RB",24-216,37,13,2,4,3,6,2,13,1,0,0.0,1,100.0,5,45,25,3,0,1,0,0,5,3,True,Brighton_NewcastleUtd_20250504
Bart Verbruggen,1.0,nl NED,GK,22-259,90,46,35,46,0,0,0,46,0,0,,0,,26,140,85,0,0,0,0,0,21,0,True,Brighton_NewcastleUtd_20250504
Alexander Isak,14.0,se SWE,"FW,AM",25-225,90,27,0,1,13,13,3,26,0,0,,0,,16,126,59,4,1,0,0,2,22,4,False,Brighton_NewcastleUtd_20250504
Harvey Barnes,11.0,eng ENG,"LW,RW",27-146,90,33,0,2,7,24,7,33,2,1,50.0,1,50.0,27,250,134,6,3,3,2,2,29,13,False,Brighton_NewcastleUtd_20250504
Jacob Murphy,23.0,eng ENG,RW,30-069,55,28,1,4,12,12,5,28,2,1,50.0,1,50.0,13,54,26,1,0,1,0,1,22,6,False,Brighton_NewcastleUtd_20250504
Anthony Gordon,10.0,eng ENG,LW,24-069,35,13,0,0,5,8,0,13,0,0,,0,,10,97,64,2,1,0,0,0,13,3,False,Brighton_NewcastleUtd_20250504
Joe Willock,28.0,eng ENG,LM,25-257,73,31,0,3,16,15,4,31,2,1,50.0,1,50.0,20,167,92,2,4,2,2,1,20,6,False,Brighton_NewcastleUtd_20250504
Callum Wilson,9.0,eng ENG,FW,33-066,17,5,0,0,4,1,1,5,1,0,0.0,1,100.0,2,3,1,0,0,0,1,0,3,1,False,Brighton_NewcastleUtd_20250504
Sandro Tonali,8.0,it ITA,"CM,DM",24-361,90,68,3,15,36,17,1,68,0,0,,0,,38,200,55,0,1,0,2,0,50,1,False,Brighton_NewcastleUtd_20250504
Bruno Guimarães,39.0,br BRA,"RM,DM",27-169,90,48,1,12,24,14,3,48,4,0,0.0,3,75.0,23,140,45,1,1,1,2,0,32,2,False,Brighton_NewcastleUtd_20250504
Valentino Livramento,21.0,eng ENG,LB,22-173,90,68,3,19,26,23,1,68,0,0,,0,,35,215,106,1,2,0,1,0,47,7,False,Brighton_NewcastleUtd_20250504
Dan Burn,33.0,eng ENG,CB,32-360,90,80,9,37,38,6,3,80,0,0,,0,,43,237,115,0,0,0,2,0,53,0,False,Brighton_NewcastleUtd_20250504
Fabian Schär,5.0,ch SUI,CB,33-135,89,77,2,28,43,6,2,77,0,0,,0,,47,186,90,0,0,0,0,0,57,1,False,Brighton_NewcastleUtd_20250504
Sven Botman,4.0,nl NED,CB,25-112,1,3,0,3,0,0,0,3,0,0,,0,,0,0,0,0,0,0,0,0,0,0,False,Brighton_NewcastleUtd_20250504
Kieran Trippier,2.0,eng ENG,RB,34-227,89,80,5,19,44,18,0,80,1,0,0.0,1,100.0,25,58,19,0,1,0,0,1,38,1,False,Brighton_NewcastleUtd_20250504
Emil Krafth,17.0,se SWE,RB,30-275,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,False,Brighton_NewcastleUtd_20250504
Nick Pope,22.0,eng ENG,GK,33-015,90,26,16,25,1,0,0,26,0,0,,0,,9,59,44,0,0,0,0,0,10,0,False,Brighton_NewcastleUtd_20250504
Niclas Füllkrug,11.0,de GER,FW,32-084,79,33,0,2,19,12,3,33,1,0,0.0,0,0.0,14,40,18,0,0,0,2,0,29,4,True,WestHam_Tottenham_20250504
Evan Ferguson,34.0,ie IRL,FW,20-197,11,4,0,0,3,2,0,4,0,0,,0,,0,0,0,0,0,0,0,0,2,1,True,WestHam_Tottenham_20250504
Mohammed Kudus,14.0,gh GHA,AM,24-275,90,35,0,1,20,14,2,35,6,3,50.0,2,33.3,22,159,84,5,0,0,4,1,28,7,True,WestHam_Tottenham_20250504
Jarrod Bowen,20.0,eng ENG,AM,28-135,90,25,0,0,14,11,4,25,1,0,0.0,1,100.0,16,82,16,1,0,1,1,2,18,5,True,WestHam_Tottenham_20250504
Lucas Paquetá,10.0,br BRA,CM,27-250,79,66,4,22,38,7,1,66,1,1,100.0,0,0.0,29,131,45,2,1,0,2,0,39,0,True,WestHam_Tottenham_20250504
James Ward-Prowse,8.0,eng ENG,CM,30-184,11,12,0,0,9,3,0,12,0,0,,0,,3,17,5,0,0,0,0,0,4,0,True,WestHam_Tottenham_20250504
Tomáš Souček,28.0,cz CZE,CM,30-066,79,53,0,6,33,14,1,53,0,0,,0,,16,58,14,0,0,0,0,3,30,3,True,WestHam_Tottenham_20250504
Carlos Soler,4.0,es ESP,CM,28-122,11,10,0,1,7,2,1,10,0,0,,0,,3,0,0,0,0,0,1,0,4,0,True,WestHam_Tottenham_20250504
Emerson Palmieri,33.0,it ITA,WB,30-274,90,46,0,10,25,11,1,46,0,0,,0,,20,90,70,3,0,1,0,0,32,1,True,WestHam_Tottenham_20250504
Aaron Wan-Bissaka,29.0,cd COD,WB,27-159,90,79,0,8,39,33,4,79,7,3,42.9,2,28.6,28,163,80,3,2,1,3,0,39,11,True,WestHam_Tottenham_20250504
Aaron Cresswell,3.0,eng ENG,CB,35-140,87,81,6,31,45,5,0,81,1,0,0.0,1,100.0,28,94,10,0,0,0,0,0,41,0,True,WestHam_Tottenham_20250504
Konstantinos Mavropanos,15.0,gr GRE,CB,27-144,3,4,0,3,1,0,0,4,0,0,,0,,2,13,1,0,0,0,0,0,2,0,True,WestHam_Tottenham_20250504
Max Kilman,26.0,eng ENG,CB,27-346,90,63,6,30,31,2,1,63,0,0,,0,,32,94,39,0,1,0,0,1,37,0,True,WestHam_Tottenham_20250504
Jean-Clair Todibo,25.0,fr FRA,CB,25-125,79,46,4,20,20,6,1,46,0,0,,0,,19,45,9,0,0,0,4,1,21,0,True,WestHam_Tottenham_20250504
Vladimír Coufal,5.0,cz CZE,CB,32-255,11,10,0,2,6,2,0,10,0,0,,0,,1,2,1,0,0,0,0,0,4,0,True,WestHam_Tottenham_20250504
Alphonse Areola,23.0,fr FRA,GK,32-066,90,40,29,40,0,0,0,40,0,0,,0,,23,68,27,0,0,0,0,0,29,0,True,WestHam_Tottenham_20250504
Richarlison,9.0,br BRA,FW,27-359,67,17,0,0,13,4,3,17,2,0,0.0,2,100.0,15,69,22,0,0,0,2,1,17,3,False,WestHam_Tottenham_20250504
Mikey Moore,47.0,eng ENG,LW,17-266,23,9,0,1,5,3,0,9,1,0,0.0,0,0.0,8,51,24,0,0,0,0,1,6,1,False,WestHam_Tottenham_20250504
Mathys Tel,11.0,fr FRA,"LW,FW",20-007,90,49,1,6,22,21,2,49,8,1,12.5,6,75.0,26,137,46,2,2,0,3,2,29,7,False,WestHam_Tottenham_20250504
Wilson Odobert,28.0,fr FRA,RW,20-157,90,15,1,4,6,6,1,15,1,1,100.0,0,0.0,12,67,47,2,1,0,1,1,10,2,False,WestHam_Tottenham_20250504
Pape Matar Sarr,29.0,sn SEN,LM,22-232,90,55,3,11,34,12,0,55,3,0,0.0,2,66.7,21,171,83,3,4,0,1,0,26,0,False,WestHam_Tottenham_20250504
Yves Bissouma,8.0,ml MLI,CM,28-247,90,43,5,21,19,3,0,43,0,0,,0,,13,64,13,0,0,0,3,2,12,0,False,WestHam_Tottenham_20250504
Dejan Kulusevski,21.0,se SWE,RM,25-009,90,39,3,6,17,16,3,39,6,1,16.7,5,83.3,20,144,42,2,0,1,3,1,20,3,False,WestHam_Tottenham_20250504
Djed Spence,24.0,eng ENG,LB,24-268,90,82,5,33,38,11,1,82,0,0,,0,,32,144,77,3,1,0,1,4,36,2,False,WestHam_Tottenham_20250504
Ben Davies,33.0,wls WAL,CB,32-010,90,80,9,47,32,1,0,80,0,0,,0,,30,131,68,1,1,0,0,0,46,0,False,WestHam_Tottenham_20250504
Kevin Danso,4.0,at AUT,CB,26-227,90,55,7,35,20,1,0,55,1,1,100.0,0,0.0,21,209,112,1,1,0,0,0,29,0,False,WestHam_Tottenham_20250504
Archie Gray,14.0,eng ENG,RB,19-053,90,41,5,18,17,6,0,41,1,1,100.0,0,0.0,18,98,55,1,0,0,0,0,21,0,False,WestHam_Tottenham_20250504
Guglielmo Vicario,1.0,it ITA,GK,28-209,90,44,31,44,0,0,0,44,0,0,,0,,30,122,41,0,0,0,0,0,28,0,False,WestHam_Tottenham_20250504
Yoane Wissa,11.0,cd COD,"FW,AM",28-243,90,28,1,4,14,12,7,28,1,0,0.0,1,100.0,14,140,69,1,2,1,5,0,15,3,True,Brentford_ManchesterUtd_20250504
Kevin Schade,7.0,de GER,LW,23-158,71,24,0,7,4,13,5,24,2,0,0.0,2,100.0,4,47,15,0,0,1,2,0,13,2,True,Brentford_ManchesterUtd_20250504
Rico Henry,3.0,eng ENG,LB,27-300,19,9,3,6,2,1,0,9,0,0,,0,,5,17,9,0,0,0,0,0,4,0,True,Brentford_ManchesterUtd_20250504
Bryan Mbeumo,19.0,cm CMR,RW,25-270,90,56,3,6,14,37,5,56,4,2,50.0,2,50.0,29,254,112,4,2,1,2,2,37,13,True,Brentford_ManchesterUtd_20250504
Mikkel Damsgaard,24.0,dk DEN,AM,24-305,80,54,0,7,29,18,2,54,3,2,66.7,1,33.3,29,130,74,1,0,0,1,1,31,4,True,Brentford_ManchesterUtd_20250504
Thiago,9.0,br BRA,"FW,AM",23-312,10,8,0,1,3,4,1,8,1,1,100.0,0,0.0,1,8,0,0,0,0,0,0,4,0,True,Brentford_ManchesterUtd_20250504
Yehor Yarmoliuk,18.0,ua UKR,DM,21-064,67,46,1,10,24,12,0,46,0,0,,0,,24,107,40,1,2,0,0,0,31,1,True,Brentford_ManchesterUtd_20250504
Mathias Jensen,8.0,dk DEN,DM,29-123,23,13,1,3,3,7,0,13,0,0,,0,,2,11,2,0,0,0,0,0,8,0,True,Brentford_ManchesterUtd_20250504
Christian Nørgaard,6.0,dk DEN,DM,31-055,90,66,3,18,29,19,1,66,1,0,0.0,1,100.0,19,86,41,0,0,0,0,0,34,3,True,Brentford_ManchesterUtd_20250504
Keane Lewis-Potter,23.0,eng ENG,"LB,LW",24-071,80,43,0,14,23,6,0,43,2,0,0.0,2,100.0,27,117,32,0,1,0,1,0,33,1,True,Brentford_ManchesterUtd_20250504
Gustavo Nunes,39.0,br BRA,LW,19-165,10,5,0,3,0,2,1,5,0,0,,0,,1,16,11,1,0,1,0,0,1,0,True,Brentford_ManchesterUtd_20250504
Sepp van den Berg,4.0,nl NED,CB,23-135,90,53,13,29,24,1,1,53,0,0,,0,,26,176,99,1,0,0,0,0,31,0,True,Brentford_ManchesterUtd_20250504
Nathan Collins,22.0,ie IRL,CB,24-004,90,55,5,26,26,3,1,55,0,0,,0,,29,122,72,0,2,0,3,0,36,0,True,Brentford_ManchesterUtd_20250504
Michael Kayode,33.0,it ITA,RB,20-298,80,59,2,19,17,24,3,59,9,5,55.6,3,33.3,28,227,120,4,2,1,5,2,29,5,True,Brentford_ManchesterUtd_20250504
Kristoffer Ajer,20.0,no NOR,RB,27-017,10,8,0,3,3,2,0,8,0,0,,0,,2,7,1,0,0,0,0,0,4,0,True,Brentford_ManchesterUtd_20250504
Mark Flekken,1.0,nl NED,GK,31-325,90,45,33,45,0,0,0,45,0,0,,0,,32,190,86,0,0,0,0,0,31,0,True,Brentford_ManchesterUtd_20250504
Chidozie Obi-Martin,56.0,dk DEN,FW,17-156,90,17,2,2,9,6,3,17,2,1,50.0,1,50.0,9,35,6,0,0,0,2,0,11,4,False,Brentford_ManchesterUtd_20250504
Alejandro Garnacho,17.0,ar ARG,AM,20-307,90,54,0,8,20,26,6,54,2,0,0.0,2,100.0,36,253,141,5,2,1,2,1,35,7,False,Brentford_ManchesterUtd_20250504
Mason Mount,7.0,eng ENG,AM,26-114,56,33,3,4,24,5,2,33,1,0,0.0,1,100.0,19,105,50,2,0,0,0,0,21,3,False,Brentford_ManchesterUtd_20250504
Christian Eriksen,14.0,dk DEN,CM,33-079,34,33,0,3,12,18,2,33,0,0,,0,,26,141,84,2,2,1,0,0,27,0,False,Brentford_ManchesterUtd_20250504
Kobbie Mainoo,37.0,eng ENG,"CM,AM",20-015,90,56,5,8,32,16,1,56,3,0,0.0,3,100.0,34,91,42,0,0,0,4,2,40,4,False,Brentford_ManchesterUtd_20250504
Manuel Ugarte,25.0,uy URU,CM,24-023,90,64,3,17,38,11,1,64,1,1,100.0,0,0.0,43,224,151,4,4,0,0,1,43,1,False,Brentford_ManchesterUtd_20250504
Harry Amass,41.0,eng ENG,WB,18-049,90,76,5,30,30,19,2,76,4,1,25.0,2,50.0,41,242,164,4,2,1,6,1,37,5,False,Brentford_ManchesterUtd_20250504
Patrick Dorgu,13.0,dk DEN,WB,20-190,45,26,2,8,14,4,0,26,0,0,,0,,12,78,45,2,1,0,0,1,17,1,False,Brentford_ManchesterUtd_20250504
Amad Diallo,16.0,ci CIV,WB,22-297,45,30,0,4,7,19,3,30,5,2,40.0,3,60.0,22,165,61,1,2,2,1,0,17,4,False,Brentford_ManchesterUtd_20250504
Luke Shaw,23.0,eng ENG,CB,29-296,45,30,7,19,11,0,0,30,0,0,,0,,19,70,16,0,0,0,1,0,22,0,False,Brentford_ManchesterUtd_20250504
Leny Yoro,15.0,fr FRA,CB,19-172,45,33,3,17,8,9,0,33,1,1,100.0,0,0.0,24,150,89,0,2,0,0,2,27,0,False,Brentford_ManchesterUtd_20250504
Matthijs de Ligt,4.0,nl NED,CB,25-265,34,24,3,15,9,0,0,24,0,0,,0,,15,48,6,0,0,0,0,0,16,0,False,Brentford_ManchesterUtd_20250504
Harry Maguire,5.0,eng ENG,CB,32-060,56,30,1,12,16,3,1,30,0,0,,0,,19,98,29,0,1,0,1,0,17,1,False,Brentford_ManchesterUtd_20250504
Tyler Fredricson,55.0,eng ENG,CB,20-070,75,65,5,37,26,2,0,65,0,0,,0,,46,118,32,0,0,0,2,0,41,0,False,Brentford_ManchesterUtd_20250504
Victor Lindelöf,2.0,se SWE,CB,30-291,15,12,1,5,5,2,0,12,0,0,,0,,11,61,27,0,1,0,0,0,10,0,False,Brentford_ManchesterUtd_20250504
Altay Bayındır,1.0,tr TUR,GK,27-020,90,54,45,54,0,0,0,54,0,0,,0,,37,161,86,0,0,0,0,0,34,0,False,Brentford_ManchesterUtd_20250504
Nicolas Jackson,15.0,sn SEN,FW,23-318,71,21,0,4,9,8,2,21,1,0,0.0,1,100.0,12,29,11,0,1,0,4,2,17,2,True,Chelsea_Liverpool_20250504
Jadon Sancho,19.0,eng ENG,LW,25-040,19,11,0,1,2,8,3,11,0,0,,0,,7,63,37,2,1,1,0,0,11,4,True,Chelsea_Liverpool_20250504
Noni Madueke,11.0,eng ENG,"LW,RW",23-055,90,41,2,7,18,17,9,41,6,4,66.7,1,16.7,25,266,189,9,3,7,2,0,30,4,True,Chelsea_Liverpool_20250504
Pedro Neto,7.0,pt POR,"RW,FW",25-056,90,26,1,5,7,15,6,26,1,1,100.0,0,0.0,17,220,163,8,1,4,1,1,19,9,True,Chelsea_Liverpool_20250504
Cole Palmer,20.0,eng ENG,AM,22-363,90,44,0,7,24,13,7,43,4,3,75.0,0,0.0,28,318,191,7,1,4,2,0,29,4,True,Chelsea_Liverpool_20250504
Enzo Fernández,8.0,ar ARG,DM,24-107,87,49,4,18,22,10,3,49,0,0,,0,,20,111,45,0,0,0,0,0,33,1,True,Chelsea_Liverpool_20250504
Reece James,24.0,eng ENG,RB,25-147,3,5,0,1,1,3,0,5,0,0,,0,,1,5,0,0,0,0,0,0,2,1,True,Chelsea_Liverpool_20250504
Roméo Lavia,45.0,be BEL,DM,21-118,77,29,2,5,24,2,0,29,0,0,,0,,18,99,15,0,0,0,0,0,21,1,True,Chelsea_Liverpool_20250504
Malo Gusto,27.0,fr FRA,"RB,DM",21-350,13,10,3,3,6,2,1,10,1,0,0.0,1,100.0,4,51,25,1,0,0,0,0,6,0,True,Chelsea_Liverpool_20250504
Marc Cucurella,3.0,es ESP,LB,26-286,90,61,9,34,25,4,1,61,0,0,,0,,18,126,75,1,1,0,0,0,28,0,True,Chelsea_Liverpool_20250504
Levi Colwill,6.0,eng ENG,CB,22-067,90,59,14,39,20,1,0,59,0,0,,0,,17,92,29,0,0,0,0,0,32,0,True,Chelsea_Liverpool_20250504
Trevoh Chalobah,23.0,eng ENG,CB,25-303,90,57,13,31,26,0,0,57,1,0,0.0,1,100.0,21,117,32,0,2,1,0,0,38,0,True,Chelsea_Liverpool_20250504
Moisés Caicedo,25.0,ec ECU,"RB,DM",23-183,90,54,4,19,27,9,3,54,3,1,33.3,1,33.3,15,146,89,0,1,0,1,1,24,0,True,Chelsea_Liverpool_20250504
Robert Sánchez,1.0,es ESP,GK,27-167,90,34,27,34,0,0,0,34,0,0,,0,,28,181,123,0,0,0,0,0,27,0,True,Chelsea_Liverpool_20250504
Diogo Jota,20.0,pt POR,FW,28-151,57,11,0,0,5,6,3,11,2,0,0.0,1,50.0,4,8,1,0,0,0,1,1,6,0,False,Chelsea_Liverpool_20250504
Darwin Núñez,9.0,uy URU,FW,25-314,33,10,0,1,2,7,4,10,0,0,,0,,6,20,1,0,0,0,0,2,8,2,False,Chelsea_Liverpool_20250504
Cody Gakpo,18.0,nl NED,"LW,AM",25-362,90,36,1,3,13,20,3,36,3,1,33.3,0,0.0,30,268,154,3,2,2,0,1,36,13,False,Chelsea_Liverpool_20250504
Mohamed Salah,11.0,eg EGY,RW,32-323,90,42,0,2,10,30,7,42,2,0,0.0,1,50.0,33,165,72,1,0,2,4,1,37,15,False,Chelsea_Liverpool_20250504
Harvey Elliott,19.0,eng ENG,AM,22-030,68,37,0,1,19,17,3,37,1,1,100.0,0,0.0,19,76,42,1,1,0,2,0,28,2,False,Chelsea_Liverpool_20250504
Dominik Szoboszlai,8.0,hu HUN,"DM,AM",24-191,22,15,1,5,8,2,0,15,0,0,,0,,8,46,18,0,0,0,0,1,11,0,False,Chelsea_Liverpool_20250504
Curtis Jones,17.0,eng ENG,"DM,LB",24-094,90,105,5,27,60,18,2,105,3,1,33.3,2,66.7,70,373,215,1,2,1,1,3,86,4,False,Chelsea_Liverpool_20250504
Wataru Endo,3.0,jp JPN,DM,32-084,68,66,2,18,33,15,1,66,1,1,100.0,0,0.0,36,111,37,0,0,0,0,1,57,3,False,Chelsea_Liverpool_20250504
Alexis Mac Allister,10.0,ar ARG,DM,26-131,22,18,0,1,12,6,0,18,0,0,,0,,13,57,37,0,1,0,0,0,14,1,False,Chelsea_Liverpool_20250504
Kostas Tsimikas,21.0,gr GRE,LB,28-357,81,82,5,33,27,23,1,82,3,0,0.0,3,100.0,44,184,75,1,1,0,1,0,56,4,False,Chelsea_Liverpool_20250504
Federico Chiesa,14.0,it ITA,LW,27-191,9,3,0,0,1,2,0,3,0,0,,0,,3,12,9,1,1,0,1,0,3,1,False,Chelsea_Liverpool_20250504
Virgil van Dijk,4.0,nl NED,CB,33-300,90,115,25,54,55,8,4,115,0,0,,0,,64,236,133,0,2,0,0,0,90,0,False,Chelsea_Liverpool_20250504
Jarell Quansah,78.0,eng ENG,CB,22-095,90,105,11,57,47,1,0,105,0,0,,0,,55,249,109,0,0,0,1,0,76,0,False,Chelsea_Liverpool_20250504
Trent Alexander-Arnold,66.0,eng ENG,RB,26-209,56,62,1,13,34,15,2,62,4,2,50.0,2,50.0,30,94,48,1,0,1,0,0,42,3,False,Chelsea_Liverpool_20250504
Conor Bradley,84.0,nir NIR,RB,21-299,34,22,1,5,9,9,3,22,3,3,100.0,0,0.0,15,118,79,2,2,1,0,0,13,4,False,Chelsea_Liverpool_20250504
Alisson,1.0,br BRA,GK,32-214,90,59,45,58,1,0,0,59,0,0,,0,,41,191,132,0,0,0,0,0,40,0,False,Chelsea_Liverpool_20250504
Jean-Philippe Mateta,14.0,fr FRA,FW,27-311,75,15,0,1,6,8,1,15,1,1,100.0,0,0.0,10,67,22,1,0,0,3,2,9,0,True,CrystalPalace_Nott'hamForest_20250505
Eddie Nketiah,9.0,eng ENG,FW,25-340,15,8,0,1,5,2,2,8,0,0,,0,,6,33,8,1,0,0,0,1,8,3,True,CrystalPalace_Nott'hamForest_20250505
Eberechi Eze,10.0,eng ENG,AM,26-310,90,47,0,5,17,27,3,46,5,3,60.0,1,20.0,23,157,84,2,2,0,1,0,22,2,True,CrystalPalace_Nott'hamForest_20250505
Ismaila Sarr,7.0,sn SEN,AM,27-069,90,53,4,9,10,34,6,53,4,2,50.0,2,50.0,29,159,75,2,0,0,3,1,34,5,True,CrystalPalace_Nott'hamForest_20250505
Daichi Kamada,18.0,jp JPN,CM,28-273,86,47,1,9,27,13,2,47,2,2,100.0,0,0.0,24,173,76,1,2,1,2,0,26,2,True,CrystalPalace_Nott'hamForest_20250505
Jefferson Lerma,8.0,co COL,CM,30-192,4,5,0,1,2,2,1,5,0,0,,0,,1,0,0,0,0,0,0,0,2,1,True,CrystalPalace_Nott'hamForest_20250505
Adam Wharton,20.0,eng ENG,CM,21-088,60,44,3,8,23,14,1,44,0,0,,0,,17,85,57,0,1,0,3,0,24,1,True,CrystalPalace_Nott'hamForest_20250505
Will Hughes,19.0,eng ENG,CM,30-018,30,26,1,6,11,9,1,26,0,0,,0,,9,37,12,1,0,0,1,0,12,0,True,CrystalPalace_Nott'hamForest_20250505
Tyrick Mitchell,3.0,eng ENG,WB,25-246,90,42,4,13,22,7,0,42,2,0,0.0,1,50.0,24,112,35,0,0,0,1,0,23,6,True,CrystalPalace_Nott'hamForest_20250505
Daniel Muñoz,12.0,co COL,WB,28-344,90,83,4,16,25,42,6,83,4,2,50.0,2,50.0,35,224,143,5,3,0,0,0,37,8,True,CrystalPalace_Nott'hamForest_20250505
Marc Guéhi,6.0,eng ENG,CB,24-296,90,62,6,20,33,9,7,62,1,1,100.0,0,0.0,34,169,87,0,0,0,0,1,40,2,True,CrystalPalace_Nott'hamForest_20250505
